Product Code,Nombre del Producto,Descripcion,Small Image,Large Image,Catalogo,Precio,SEO friendly URL,In Stock,Custom 1 (Departamento)
0107510703,Cerradura Yale de pomo MY 5107 US3,"Cerradura para interiores 5107 US3 con llave, acabado dorado.",,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras de Pomo/;/Lineas/Yale/;,4917.9,Cerradura-Yale-de-pomo-MY-5107-US3,0,Cerrajería
0107510705,Cerradura Yale de pomo MY 5107 US5,"Cerradura para interiores 5107 US5 con llave, acabado bronce antiguo.",,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras de Pomo/;/Lineas/Yale/;,4917.9,Cerradura-Yale-de-pomo-MY-5107-US5,1696,Cerrajería
0107510711,Cerradura Yale de pomo MY 5107 US11,"Cerradura para interiores 5107 US11 con llave, acabado cobre antiguo.",,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras de Pomo/;/Lineas/Yale/;,4917.9,Cerradura-Yale-de-pomo-MY-5107-US11,705,Cerrajería
0107510735,Cerradura Yale de pomo MY 5107 US32D,"Cerradura para interiores 5107 US32D con llave, acabado acero inoxidable.",,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras de Pomo/;/Lineas/Yale/;,4917.9,Cerradura-Yale-de-pomo-MY-5107-US32D,0,Cerrajería
0108082111,Cerradura Yale Auxiliar 8011 US11,Cerradura auxiliar 8011 cobre antiguo llave/mariposa,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,3465,Cerradura-Yale-Auxiliar-8011-US11,0,Cerrajería
0108082112,Cerradura Yale auxiliar 8011 US32D,"Cerradura auxiliar 8011, llave/mariposa acabado acero inóxidable",,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,3465,Cerradura-Yale-auxiliar-8011-US32D,0,Cerrajería
0108082113,Cerradura Yale auxiliar 8011 US3,Cerradura auxiliar 8011 llave/mariposa acabado dorado,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,3465,Cerradura-Yale-auxiliar-8011-US3,0,Cerrajería
0108082115,Cerradura Yale auxiliar 8011 US5,Cerradura auxiliar 8011 llave/mariposa acabado bronce antiguo,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,3465,Cerradura-Yale-auxiliar-8011-US5,0,Cerrajería
0108082211,Cerradura Yale auxiliar 8021 US11,Cerradura auxiliar 8011 llave/llave acabado cobre antigüo,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,4620,Cerradura-Yale-auxiliar-8021-US11,0,Cerrajería
0108082212,Cerradura Yale auxiliar 8021 US32D,Cerradura auxiliar 8011 llave/llave acabado acero inóxidable,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,4620,Cerradura-Yale-auxiliar-8021-US32D,17,Cerrajería
0108082213,Cerradura Yale auxiliar 8021 US3,Cerradura auxiliar 8011 llave/llave acabado dorado,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,4620,Cerradura-Yale-auxiliar-8021-US3,86,Cerrajería
0108082215,Cerradura Yale auxiliar 8021 US5,Cerradura auxiliar 8011 llave/llave acabado bronce antiguo,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras Auxiliares/;/Lineas/Yale/;,4620,Cerradura-Yale-auxiliar-8021-US5,0,Cerrajería
0109070703,Cerradura Yale de Puerta Principal 70710 US3,Cerradura puerta principal 70710 con pomo  acabado dorado ,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,25410,Cerradura-Yale-de-Puerta-Principal-70710-US3,64,Cerrajería
0109070705,Cerradura Yale de Puerta Principal 70710 US5,Cerradura puerta principal 70710 con pomo  acabado bronce antiguo,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,25410,Cerradura-Yale-de-Puerta-Principal-70710-US5,64,Cerrajería
0109070711,Cerradura Yale de Puerta Principal 70710 US11,Cerradura puerta principal 70710 con pomo  acabado cobre antigüo,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,25410,Cerradura-Yale-de-Puerta-Principal-70710-US11,8,Cerrajería
0109070726,Cerradura Yale de Puerta Principal 70710 US26D,Cerradura puerta principal 70710 con pomo  acabado acero inóxidable,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,25410,Cerradura-Yale-de-Puerta-Principal-70710-US26D,76,Cerrajería
0109070763,Cerradura Yale de puerta principal 70710-6400L US3,Cerradura para puerta principal con manija en acabado dorado serie 70710 6400L,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,26565,Cerradura-Yale-de-puerta-principal-70710-6400L-US3,0,Cerrajería
0109070765,Cerradura Yale de puerta principal 70710-6400L US5,Cerradura para puerta principal con manija en acabado bronce antiguo serie 70710 6400L,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,26565,Cerradura-Yale-de-puerta-principal-70710-6400L-US5,49,Cerrajería
0109070766,Cerradura Yale de puerta principal 70710-6400L US26D,Cerradura para puerta principal con manija en acabado acero inóxidable serie 70710 6400L,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,26565,Cerradura-Yale-de-puerta-principal-70710-6400L-US26D,0,Cerrajería
0109070768,Cerradura Yale de puerta principal 70710-6400L US11,Cerradura para puerta principal con manija en acabado cobre antiguo serie 70710 6400L,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Puerta Principal/;/Lineas/Yale/;,26565,Cerradura-Yale-de-puerta-principal-70710-6400L-US11,33,Cerrajería
0112033500,Llavin Cedex 3 Pasadores Derecho ,Llavín  de 3 pines horizontales derecho serie 3350,,,/Departamento/Llavines/;/Departamento/Llavines/Llavín 3 Pasadores/;/Lineas/Cedex/;,7969.5,Llavin-Cedex-3-Pasadores-Derecho-,223,Cerrajería
0112033501,Llavin Cedex 3 Pasadores Izquierdo,Llavín  de 3 pines horizontales izquierdo serie 3350,,,/Departamento/Llavines/;/Departamento/Llavines/Llavín 3 Pasadores/;/Lineas/Cedex/;,7969.5,Llavin-Cedex-3-Pasadores-Izquierdo,164,Cerrajería
0120293063,Llavin Vera Doble Paso Izquierdo ,Llavin de Parche Llavín Vera doble paso izquierdo serie VF 6,,,/Departamento/Llavines/;/Departamento/Llavines/Llavín Doble Paso/;/Lineas/Vera/;,7161,Llavin-Vera-Doble-Paso-Izquierdo-,0,Cerrajería
0120293065,Llavin Vera Doble Paso Derecho,Llavin de Parche Llavín Vera doble paso derecho serie VF 6,,,/Departamento/Llavines/;/Departamento/Llavines/Llavín Doble Paso/;/Lineas/Vera/;,7161,Llavin-Vera-Doble-Paso-Derecho,0,Cerrajería
1855001018,Hoja de segueta B-Metal,Hoja de segueta marca B-Metal de 18 dientes bi metal ,,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Seguetas y Marcos/;/Linea/Bmetal/;,435.49,Hoja-de-segueta-B-Metal,21693
1856002000,Marco para segueta B-Metal,Marco para segueta B-Metal ,,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Seguetas y Marcos/;/Linea/Bmetal/;,2260.13,Marco-para-segueta-B-Metal,0
1951005016,Alambre Negro para Construccion,"Alambre negro para construccion suave, 1/16 mm, empecado en rollos de 50 Kg cubierto con forro de Yute",,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Alambre Negro/;,737,Alambre-Negro-para-Construccion,0,Ferretería
1960250025,Clavo Corriente 1¨,"Clavos con cabeza redonda, especial para la construccion, empacado en cajas de 25 Kg.",,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Clavos/;,"19,18",Clavo-Corriente-1¨,0,Ferretería
1960250050,Clavo Corriente 2¨,"Clavos con cabeza redonda, especial para la construccion, empacado en cajas de 25 Kg.",,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Clavos/;,"20,28",Clavo-Corriente-2¨,41,Ferretería
1960250065,Clavo Corriente 2 1/2 ¨,"Clavos con cabeza redonda, especial para la construccion, empacado en cajas de 25 Kg.",,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Clavos/;,"20,28",Clavo-Corriente-2-1/2-¨,194,Ferretería
1960250075,Clavo Corriente 3 ¨,"Clavos con cabeza redonda, especial para la construccion, empacado en cajas de 25 Kg.",,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Clavos/;,"15,24",Clavo-Corriente-3-¨,0,Ferretería
1960250100,Clavo Corriente 4 ¨,"Clavos con cabeza redonda, especial para la construccion, empacado en cajas de 25 Kg.",,,/Departamento/Productos Ferreteros/;/Departamento/Productos Ferreteros/Clavos/;,15.24,Clavo-Corriente-4-¨,0,Ferretería
2007510020,Anteojo para proteccion. ,Anteojo de gran protección y calidad,,,/Departamento/Artículos de Seguridad/;/Departamento/Artículos de Seguridad/Anteojos/;,"473,55",Anteojo-para-proteccion.-,171,Ferretería
2007510030,Anteojo para esmerilar.,Anteojo para esmerilar de gran protección a muy buen precio,,,/Departamento/Artículos de Seguridad/;/Departamento/Artículos de Seguridad/Anteojos/;,"326,87",Anteojo-para-esmerilar.,230,Ferretería
2007510041,Careta para jardin con malla.,Mascara de protección con gran ventilación,,,,"4220,37",Careta-para-jardin-con-malla.,1326,Ferretería
2007510115,Anteojo para soldar recto.,Anteojo para soldar recto de alta protección,,,/Departamento/Artículos de Seguridad/;/Departamento/Artículos de Seguridad/Anteojos/;,"1092,63",Anteojo-para-soldar-recto.,2,Ferretería
2007510120,Anteojo para soldar redondo. ,Anteojo para soldar de gran protección,,,/Departamento/Artículos de Seguridad/;/Departamento/Artículos de Seguridad/Anteojos/;,"860,48",Anteojo-para-soldar-redondo.-,13,Ferretería
